User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Suburban Voyeur,@subvoyeur,2020-08-01T21:23:35.000Z,"Even úunsureù is nearly beating 
@AndrewScheer
 for prime minister! 

And look, 
@JustinTrudeau
 is 15 points ahead! #cdnpoliQuote Tweet
G.T. Lem
@gtlem
 ∑ Aug 1, 2020
Despite the whole #WeCharity thing - fresh numbers from Nik Nanos show Justin Trudeau a WHOPPING

FIFTEEN POINTS ahead of Andrew Scheer for Preferred Prime Minister

#cdnpoli",,9,21
Nickole Dianne,@NickoleDianne,2020-08-01T18:01:07.000Z,"SO happy for them!! But it shouldn't be a crapshoot on whether you'll get a compassionate agent or flagged with a denial. It should be 
@JustinTrudeau
 @BillBlair
 @marcomendicino
 expanding the definition of family to included engaged/ltr couples. #LoveIsEssential #LoveIsNotTourismQuote Tweet
Andrea Lynch
@lynchie_12
 ∑ Aug 1, 2020
With 2 weeks left... success! 
He will attend the birth.
 I am so sorry for those new moms who were not so fortunate. We had a border agent who exemplified compassion, we got lucky.  I will keep fighting. Quarantine time.
#LoveIsNotTourism",1,12,31
Daniel Pigeau,@DanPigeau,2020-08-01T21:50:19.000Z,"Even Africans owned slaves. Slavery isn't exclusive to whites.  

Oh, and..GIF",,1,10
Terrill Tailfeathers,@Terrilltf,2020-08-01T16:26:46.000Z,"I would like to add 
@FraserInstitute
 is also for the privatization of First Nations reserves and promotes the assimilation policies pushed by both the 
@stephenharper
 and 
@JustinTrudeau
 government for the extractive industry.Quote Tweet
political watchdog
@Bnovak11
 ∑ Jul 31, 2020
The Fraser institute is a mercenary institute! 

The Fraser Institute is not a charity. It's not an independent think tank. It's a right-wing propaganda outfit propped up by billionaires and corporations.
P1
Show this thread",1,37,62
AdVoKat,@AdVoKat_Miaw,2020-08-01T21:01:47.000Z,"When will the 
@CdnHumanRights
 @UN_Enable
 start investigating 
@JustinTrudeau
 @cqualtro
 govt for failing to uphold PWD's Charter rights and and UN CRPD rights through these Articles? Will 
@CdnHumanRights
 please tell someone why this is happening in Canada?Quote Tweet
Roger P Gervais
@RogerPGervais
 ∑ Aug 1, 2020
Replying to @housingdrama @AdVoKat_Miaw and 5 others
Whether it's #ODSP or #CERB, why the heck do disabled Canadians always need to beg & fight for their #CharterSection15EqualityRights and #CRPDrights!? Human rights laws aren't optional, they're rights holders that can sue any day for remedy for these violations. @OntarioTLA",1,12,13
Aidan Moher,@adribbleofink,2020-07-31T01:12:17.000Z,"My Prime Minister 
@JustinTrudeau
 testifying in front of a House of Commons committee with a copy of 
@tadwilliams
's War of the Flowers in the background is some major nerd energy.Trudeau says he 'pushed back' on WE contract due to family ties î but didn't recuse himself | CBC...
Prime Minister Justin Trudeau told a House of Commons committee today that, despite his family's ties with WE Charity, he did not place himself in a conflict of interest through his involvement...
cbc.ca",4,6,21
Tad Williams,@tadwilliams,2020-08-01T21:21:20.000Z,I'm so grateful.  I just want to thank the Academy and all the little people who stayed in one place so I could climb over them on my journey to the top.,2,1,12
Watershed Watch Salmon Society,@WatershedWatch_,2020-08-01T22:44:54.000Z,"Another grim return forecasted for endangered interior Fraser steelhead salmon. So sad that 
@JustinTrudeau
 (w/ support from BC gov) refuses to use 
 Species at Risk Act to protect these iconic fish. And 
@jjhorgan
's promised BC law hasn't materialized. #managingtozeroJesse Zeman and 9 others",2,15,20
Colette Copeland,@CopelandColette,2020-08-01T16:42:24.000Z,"I just made my monthly donation to 
@liberal_party
 @JustinTrudeau
 I just made my monthly donation to 
@liberal_party
 @JustinTrudeau
 ",1,2,13
Andrew Scheer,@AndrewScheer,2020-08-01T01:06:24.000Z,"No one is buying Justin Trudeau's latest excuse.
The Ethics Commissioner is investigating, and we have written to the RCMP and the Lobbying Commissioner asking them to investigate. We will continue to hold Trudeau accountable as we keep fighting for the answers Canadians deserve.",279,514,1.7K
James Ryan,@JamesJJRyan,2020-08-01T16:01:59.000Z,"This is all interesting Andrew but what's your position on 
@fordnation
 overcrowding Ontario elementary classrooms with up to 31 students/class during the Pandemic? It's a little more important than a 
@JustinTrudeau
 Gotcha Moment! #cdnpoli #lpc #cpc #ndp #onpoli #pcpo #ondp #onted",2,1,6
CASC,@canadianstandup,2020-08-01T19:00:09.000Z,"úWe need our artists to continue to make us dream, particularly in dark timesù - Prime Minister 
@JustinTrudeau
 . Justin, CASC has got your back. Get comedy recognized as an art form by sending your MP a letter. Together, we can make it happen. https://bit.ly/3fKbdjy",1,4,4
Marlie B,@MissMarlieB,2020-08-01T19:40:05.000Z,"As you are the Deputy Leader of the Green Party of Ontario and with all due respect...can you explain which parliamentary procedure or legislation is used by our PM to transition an Emergency fund during a pandemic into a permanent guaranteed income?
I can't find it. 
#cdnpoliAs you are the Deputy Leader of the Green Party of Ontario and with all due respect...can you explain which parliamentary procedure or legislation is used by our PM to transition an Emergency fund during a pandemic into a permanent guaranteed income?
I can't find it. 
#cdnpoli",1,1,4
Abhijeet Manay,@AbhijeetMonet,2020-08-01T20:00:52.000Z,Hey Marlie. It would essentially have to be a new piece of legislation that would have to be voted on in parliament. I know the Greens & NDP (hopefully) will vote in favour of such a proposition & therefore should pass a minority parliament.,3,1,7
Arnold August,@Arnold_August,2020-08-01T17:35:17.000Z,"On day of death of Eusebio Leal, pres of Ireland sends message, while 
@JustinTrudeau
 tweets about his call with Ivan Duque Pres of Colombia. Yet another proof that 
@ForeignPoli_C
 was right 2 oppose Canada's bid for UNSC while favouring  Ireland.
@fonseca_julio
 @CarlosJRonVEJorge Arreaza M and 9 others",1,5,5
Shelby,@Lefty_Mind,2020-08-01T22:19:42.000Z,"If partisan liberals truly care about women, why don't I see them asking for 
@JustinTrudeau
 to resign & repeatedly calling him a misogynist for having credible sexual assault allegations against him? 

Or, do woman's rights only matter when it is relevant to you?",3,5,21
Terrill Tailfeathers,@Terrilltf,2020-08-01T16:07:36.000Z,"The First Nations policies of 
@JustinTrudeau
 @Carolyn_Bennett
 @MarcMillerVM
 @JoeWild_TAG
 are assimilative. All modern agreement negotiations must cease during Covid until the collective rights holders are able to meet and properly form opposition. 
@UNHumanRights
 @UN4IndigenousQuote Tweet
Brandi Morin
@Songstress28
 ∑ Aug 1, 2020
The UN Dept of Economic/ Social Affairs, Indigenous Peoples, outlines human rights violations experienced by Indigenous Peoples around the world. Canada is too violating Indigenous rights on a continual basis through forced removal, lack of consent & more: https://tinyurl.com/y5358yfb",,6,11
Cdn Wasteland,@WhatAJo33956289,2020-09-01T14:24:55.000Z,"Now report what he said in French!! 
In French: úI think that we're seeing, particularly on the extreme right, that they're trying to start culture wars and divide Canadians...""Quote Tweet
Power & Politics
@PnPCBC
 ∑ Aug 31, 2020
úI was deeply disappointed by the vandalism that took place over the weekend,ù said @JustinTrudeau the toppling of the John A. Macdonald statue in Montreal. úWe have a lot of work to do, but choices like this...is not going to help anyone move forward the right way.ù
Show this thread",57,182,207
Rick H.,@threeputtbogie,2020-09-01T18:53:59.000Z,"úWe are a country of laws...ù that you 
@JustinTrudeau
 seem to think those laws don't apply to you",1,3,7
Cody Payant,@PayantCody,2020-09-01T19:13:23.000Z,"""I think that we're seeing, particularly on the extreme right, that they're trying to start culture wars and divide Canadians"" - 
@JustinTrudeau
.

It's not the right that's destroying property and lives in violent mobs, it's the left. Our Prime Minister is a fucking idiot.",43,222,554
Brian Wallis,@BrianWallis4,2020-09-01T23:48:55.000Z,Extreme right is much closer to liberal values these days. To Trudeau extreme right is anyone right of Jagmeet,,2,5
MS JACQUIE,@jacquie_1959,2020-09-01T23:30:21.000Z,This only ends when dictator #SirScamsAlotTrudeau is voted outThis only ends when dictator #SirScamsAlotTrudeau is voted out,1,4,50
Mozart - A True BLUE Conservative!,@AmadeaEwer,2020-09-01T22:28:54.000Z,"1/4 
@JustinTrudeau
 @CanadianPM
 you are delusional. YOU have created the division. 
YOU told a senior Quebecer she was not welcomed in 
 for asking you if you were going to refund PQ for the $$$ the ILLEGALS were costing them. 
YOUR Finance MP Bill Morneau called ...Quote Tweet
HaveWeAllGoneMad
@HaveWeAllGoneM1
 ∑ Sep 1, 2020
The prime minister said, ONLY IN FRENCH: ""I think that we're seeing, particularly on the extreme right, that they're trying to start culture wars & divide Canadians on issues such as that."" 

This is a politically biased statement & completely untrue 
 
https://thepostmillennial.com/trudeau-blames-extreme-right-for-dividing-canadians-after-john-a-macdonald-statue-toppled¶",3,10,11
Brent Wild,@SPants72,2020-09-01T23:10:58.000Z,"99.7% of Canada's problems are 
@JustinTrudeau
 and the corrupt LPC. Our country can not withstand this government reign! We need to get this government and the branch bless wonder out. ASAP",,3,5
Jason Kenney,@jkenney,2020-09-01T16:36:39.000Z,"Many excited kids are heading back to class this week, and they may not be watching carefully while crossing the street around schools.

Please drive carefully and slow down around schools and playgrounds.

https://edmontonjournal.com/news/local-news/city-reminds-drivers-on-traffic-safety-as-students-prepare-to-return-to-school/wcm/d95a2f32-1fb5-472d-9de2-586492386d48/¶",68,27,73
Lolo P,@LoloPino,2020-09-01T18:56:50.000Z,"What happened to the funds that 
@JustinTrudeau
 gave the province for safe school openings? $2b?",,2,9
Sara,@saraandjoe,2020-09-01T20:26:40.000Z,"Oh Brian! So great to see you on the Twitters, supporting our dear Sarah and Jacob yet again! Was listening from Minneapolis. 
so many of us are hurting and would move mountains to have an opportunity to safely reunite with our Canadian loved ones. Your support means a lot!Oh Brian! So great to see you on the Twitters, supporting our dear Sarah and Jacob yet again! Was listening from Minneapolis. 
so many of us are hurting and would move mountains to have an opportunity to safely reunite with our Canadian loved ones. Your support means a lot!",,6,31
Rachel Fontaine,@Rakiko_Hime,2020-09-01T22:45:39.000Z,Justin is an hypocrite always accusing the others of what he id guilty himself. He is the one who has divided the country like nobody and alwyas stands for the far left domestic terrorists Antifas and BLM and Islamic terrorists not the Canadian ordinary people.,,2,5
Georgia Gamble,@MiniCoopza,2020-09-01T20:29:47.000Z,Sharing this again. This is how migrant workers are being transported in Norfolk County. Is this even legal?Sharing this again. This is how migrant workers are being transported in Norfolk County. Is this even legal?,2,8,13
Andy Brooke,@AndyBrookeLmstn,2020-09-01T19:30:35.000Z,"""Thank you, 'T Lee Humphrey' "" delighted to be able to RT; I sincerely hope it helps amplify this situation.
@JustinTrudeau
 @cafreeland
 @BillBlair
 @PattyHajdu
 #cdnpoliQuote Tweet
T Lee Humphrey
@tleehumphrey
 ∑ Sep 1, 2020
Sara Campbell is battling thyroid cancer. Her fianc√© is stuck in the US because they had to cancel their wedding due to #COVID19 She's written 80 letters to @JustinTrudeau @BillBlair @PattyHajdu & @marcomendicino seeking a solution with 0 responses. Talk about a lack of empathy!",1,10,16
Sarah Taylor,@mrs_sarah_tea,2020-09-01T21:39:21.000Z,"Thank you thank you X100 for continuing to support us!! You're absolutely right we advocate for closed borders but just exemptions compliant with all public health guidelines (quarantine etc). Jacob and I would do anything to be together 
 #LoveIsNotTourism 
@FacesofAdvocacyThank you thank you X100 for continuing to support us!! You're absolutely right we advocate for closed borders but just exemptions compliant with all public health guidelines (quarantine etc). Jacob and I would do anything to be together 
 #LoveIsNotTourism 
@FacesofAdvocacy",1,5,46
M.Amch,@MrsAmch,2020-09-01T22:17:58.000Z,"Add lack of communication/correspondence to the growing list. #prioritizefamilysponsorship 
@JustinTrudeau
 @marcomendicino
 @CitImmCanadaQuote Tweet
Raja
@raja_now
 ∑ Sep 1, 2020
No known wait times, uncertain process..!
That's the Canadian outland spouse sponsorship process for you..
#prioritizefamilysponsorship 
@marcomendicino 
@KamalKheraLib 
@JennyKwanBC 
@RightsGAC",,8,7
K H,@KielHudson,2020-09-01T22:54:02.000Z,"Welcome to the world of Cystic Fibrosis.  FIve years, still no access, when 20 other countries have made deals.  Right 
@JustinTrudeau
 @PattyHajdu
 ?Quote Tweet
beth vanstone
@Bethvanstone
 ∑ Sep 1, 2020
Something our CF Community has been shouting at the top of their failing lungs for months!! @PattyHajdu @JustinTrudeau make your legacy one of saving lives. #trikaftanow #makeitright twitter.com/CandiceBergenM¶",,10,10
AdVoKat,@AdVoKat_Miaw,2020-09-01T18:43:08.000Z,"And p.s. 
@CQualtro
 @JustinTrudeau
 Doug Ford's social murder tactics have only gotten worse since that article. Either open MAID to those who can't afford to live, or ensure provinces are giving PWD enough on which to live. 
@CdnHumanRights
 @un_enableAnd p.s. 
@CQualtro
 @JustinTrudeau
 Doug Ford's social murder tactics have only gotten worse since that article. Either open MAID to those who can't afford to live, or ensure provinces are giving PWD enough on which to live. 
@CdnHumanRights
 @un_enable",1,3,5
LosinghopeinCanada,@losinghopein,2020-09-01T19:29:20.000Z,Doug Ford should have to meet with anyone on disability considering MAID because of not having enough money to live and not being medically cleared for work. #ODSPoverty,1,7,10
JasonOwen,@jasonowen7937,2020-09-01T19:37:06.000Z,Why is Vancouver the city that keeps taking on the Province's homeless problem only to turn to the the other 2 levels of govn't to pay for it? Where is the rest of Metro Vancouver and cities outside of it in building housing?,,3,4
Agdp,@aswingdp,2020-09-01T21:20:58.000Z,"@JustinTrudeau
 @marcomendicino
 @CitImmCanada
 @Carolyn_Bennett
 There has been no progress for spousal sponsorship for 6 months.Being apart in these times is tough 
.Please help us eg. bill e-2747 
@JennyKwanBC
.Families just want to be together.Please #prioritizefamilysponsorship",,9,4
Bill Buckingham,@BillBuck25,2020-09-01T20:42:22.000Z,What is it going to take for All Liberal MP's from NL to Stand Up and be accountable to the people of NL.  We need action and results !What is it going to take for All Liberal MP's from NL to Stand Up and be accountable to the people of NL.  We need action and results !,2,4,18
Pundit Class,@punditclass,2020-09-01T17:12:01.000Z,"NDP MP Charlie Angus calls on Liberal minister Bardish Chagger to resign after it is revealed she lied to a Parliamentary committee #cdnpoli 
@CharlieAngusNDP
 @BardishKW",215,928,2K
Serena,@Serena_writes,2020-09-01T18:55:43.000Z,"@JustinTrudeau
 should RESIGN!!!! #TrudeauCorruption #cdnpoli 
@CPC_HQ
 @ErinOTooleMP",,4,14
H.,@ruralroots780,2020-09-01T22:48:06.000Z,This ends when the Liberals are removes from powerThis ends when the Liberals are removes from power,1,1,23
Canadian Cystic Fibrosis Treatment Society,@CFAdvocacynow,2020-09-01T23:18:57.000Z,"Clear something up for us 
@JustinTrudeau
. The 
@CPHO_Canada
 says every life matters, but life-saving #cysticfibrosis medicines available in over 20 countries aren't available in Canada. Tell 
@PattyHajdu
 & the 
@PMPRB_CEPMB
 that #CF lives matter. Save them now. #CFcantwait #cdnpoli",,14,18
Kim Siever,@kim_siever,2020-09-01T02:39:00.000Z,"This may not be a popular opinion, but I have no problem with 
@theJagmeetSingh
 keeping 
@JustinTrudeau
 accountable. It's kind of the job of an opposition party. Sure I'd rather have the Liberals in power than the Conservatives, but I'd rather have the NDP even more.",72,66,502
Noreen Colbert,@spiritofanu,2020-09-01T18:04:15.000Z,"IF that is what Singh was doing I would agree. What I have seen is a lot of gaslighting, incredible ignorance of how our gov't works and the political jurisdictions, and mouthing the CPC agenda verbatim - which is mainly lies. That is not effectual opposition.",,2,9
Watershed Watch Salmon Society,@WatershedWatch_,2020-09-01T16:22:46.000Z,"Today is our #fishfarmsout media blitz. With one month until the Sept 30 deadline to remove fish farms from the Discovery Islands, we have to keep the pressure on our federal government to act. Tell 
@BernJordanMP
 and 
@JustinTrudeau
 you want #fishfarmsout! Please RT!",1,15,17
Dr. Hal Berman,@BermanNDP,2020-09-01T17:56:44.000Z,"Either the police officer in this video engaged in #racialprofiling or he's incredibly incompetent

Which is it 
@OPSChiefSloly
?

Now, @ErinOTooleMP, 
@JustinTrudeau
  tell us that there is no #InstitutionalizedRacism

#DoBetter 

#Racism #DefundThePolice 
@MatthewGreenNDPQuote Tweet
JusticeForAbdirahman
@J4Abdirahman
 ∑ Sep 1, 2020
Systemic racism does not exist they say, well tell that to @OttawaPolice. If your ran the plate how did you not see it was not expired. Tell me if this is okay @OPSChiefSloly? We treat everyone fairly in Ottawa, right @JimWatsonOttawa?
Show this thread",1,13,26
Terrill Tailfeathers,@Terrilltf,2020-09-01T23:12:28.000Z,".
@JustinTrudeau
 @Carolyn_Bennett
 @ErinOTooleMP 
@jkenney
 @MattWolfAB
 and many others are beneficiaries of genocide and apartheid through Macdonald's policies. 153 years of perpetuating the legislation created to advance the Aryan race.Quote Tweet
Michael Yellowwing Kannon
@MichaelKannon
 ∑ Sep 1, 2020
Replying to @Terrilltf @TheAgentNDN and @Carolyn_Bennett
Just let us manage our own Wealth and Indigenous Poverty would disappear. This Trustee nonsense is genocidal, our Ancestors knew about money and were Canada's largest trading partner for over a century. Canada still practicing MacDonald's racist Aryan ideology.",1,21,34
T Lee Humphrey,@tleehumphrey,2020-09-01T16:11:05.000Z,"Sara Campbell is battling thyroid cancer. Her fianc√© is stuck in the US because they had to cancel their wedding due to #COVID19 She's written 80 letters to 
@JustinTrudeau
 @BillBlair
 @PattyHajdu
 & 
@marcomendicino
 seeking a solution with 0 responses. Talk about a lack of empathy!",71,274,528
Underground Cartoons,@moncartoons,2020-09-01T19:19:50.000Z,"Ignore Trudeau..

Tell Sarah's fianc√© to have someone drop him off at ROXHAM ROAD and she can pick him up on the Quebec side.

They may even get a free year in a hotel ( all meals incl.) a new SUV, $50,000, and 2 Canadian Goose Jackets.",4,,19
Canadian Cultural Mosaic Foundation,@CanadianCMF,2020-09-01T18:51:20.000Z,"TRC report said in 2015 that there should be monuments across Canada commemorating and honouring residential school victims and survivors, but there's no indication that a national marker of any sort is even close to being started in Ottawa. 
@JustinTrudeau
? Anybody there?Quote Tweet
Native Calgarian Podcast she/her/cis
@N8V_Calgarian
 ∑ Sep 1, 2020
How do we have so many op-eds on monuments in Canada and not one of them talks about the TRC addressing this?!? Literally, has anyone every bloody seen the report?!? How do we live together?
Show this thread",,5,9
Living Oceans,@living_oceans,2020-09-01T23:54:43.000Z,"September 30 marks the DEADLINE for removing #fishfarms from the Discovery Islands, as per Cohen Commission recommendations. Trudeau PROMISED TO ACT on all Cohen recommendations, but so far, nothing. #fishfarmsout 
@BernJordanMP
 @JustinTrudeau",1,10,5
Charlie Angus NDP,@CharlieAngusNDP,2020-09-01T19:08:12.000Z,"On April 8th 
@JustinTrudeau
 promised to help university students facing no jobs and high student debt.
Instead he delivered the botched WE scandal.
None of that $900 million ever flowed.
Use the money to give breaks on tuition this winter. 
Simple solutionRedirect funds from botched volunteer grant program to student aid, NDP says | CBC News
NDP MP Charlie Angus says the government must redirect the $912 million earmarked for a student volunteer grant program that was cancelled amid a major political controversy to help cash-strapped...
cbc.ca",2,31,54
Watershed Watch Salmon Society,@WatershedWatch_,2020-09-01T16:30:22.000Z,"ICYMI: Top 3 Reasons Open Net-pen Salmon Farms Threaten Wild Salmon 
http://ow.ly/ad2p50BceB2

Let's get #fishfarmsOUT of the Discovery Islands.
@BernJordanMP
  @JustinTrudeau
 @FishOceansCANTop 3 Reasons Open Net-pen Salmon Farms Threaten Wild Salmon
Recently, Washington State banned open-net salmon farming and it's time for BC to follow suit. Here's 3 reasons open net-pen salmon farms threaten wild salmon.
watershedwatch.ca",3,5,5
Global Citizen Canada,@GlblCtznCAN,2020-09-01T21:00:30.000Z,"Millions are on the brink of starvation because of #COVID19. Join 
@GlblCtznCAN
 and 90 Canadian organizations telling 
@JustinTrudeau
 and 
@cafreeland
 to invest 1% of Canada's pandemic response to fight COVID globally. #EndCovidEverywhere https://glblctzn.me/3hOwhHb",,7,13
Eytan Lenko,@eytanlenko,2020-10-01T21:22:11.000Z,"Looks like 
@JustinTrudeau
 has read the 
@beyondzeronews
 #millionjobsplan 
. He is announcing a plan to create 1 million jobs through accelerating the decarbonisation of Canada's economy and leveraging private investment to do it.Trudeau pledges $10B he says will create 60K jobs in infrastructure, clean tech
Among the priority areas are agricultural infrastructure in Western Canada and broadband to expand access to high-speed internet service across the country.
globalnews.ca",11,121,333
ForOurKids_Ottawa,@ForourkidsO,2020-10-01T23:08:24.000Z,"I missed putting my children to bed,
 So I could take climate action instead 
 
@JustinTrudeau
 @cafreeland
 Be the leaders we need so parents can be #parents and not climate #activists. #ClimateEmergency #forourkidsQuote Tweet
ForOurKids_Ottawa
@ForourkidsO
 ∑ Sep 29, 2020
As more #medical #experts speak out for #ClimateAction
 we  can begin to change the narrative: #ClimateChange  is also a #Healthcrisis. Health crises should not be political.  Oct 1  doctors  will show mental & physical health effects due to climate change https://forourkids.ca/climate_and_your_child_s_health¶
Show this thread",,3,3
"CelineM
maried but apart again",@celinedoud33,2020-10-01T21:13:05.000Z,"Thank you so much MPBrianMasse, my future husband and I have been apart for 9 months 290 days we can be reunited in safety test quarantine affidavit #TimeToReunite #LoveIsNotTourism 
@FacesofAdvocacy
 @JustinTrudeau
 @marcomendicino
 @BillBlairThank you so much MPBrianMasse, my future husband and I have been apart for 9 months 290 days we can be reunited in safety test quarantine affidavit #TimeToReunite #LoveIsNotTourism 
@FacesofAdvocacy
 @JustinTrudeau
 @marcomendicino
 @BillBlair",,4,7
Cristina,@Cricrifi,2020-10-01T20:15:41.000Z,"TO MAKE SURE THAT ALL CANADIANS HAVE ACCESS TO SAFE DRINKING WATER!!! (Except for you indigenous, FN people. You all can keep boiling until after March 2021) #LiberalHypocrisy #ShakespeareanTrudeau #DramaQueenTrudeau #BoomingVoiceTrudeauTO MAKE SURE THAT ALL CANADIANS HAVE ACCESS TO SAFE DRINKING WATER!!! (Except for you indigenous, FN people. You all can keep boiling until after March 2021) #LiberalHypocrisy #ShakespeareanTrudeau #DramaQueenTrudeau #BoomingVoiceTrudeau",,4,13
Dale Dowson,@DoctorDee1,2020-10-01T19:57:24.000Z,Best idea would be to clean up the corrupt Liberal party..but that would take a long time.Best idea would be to clean up the corrupt Liberal party..but that would take a long time.,,2,7
Catherine McKenna,@cathmckenna,2020-10-01T14:38:31.000Z,"Stay tuned today for an exciting announcement that I'll be making today with 
@JustinTrudeau
 and Michael Sabia, Chair 
@cib_en
 on new infrastructure investments that will create good jobs for Canadians and build stronger, cleaner, and more inclusive communities.",507,181,505
Canadian Jana,@JanaEsso,2020-10-01T20:34:34.000Z,Where are these jobs,1,4,11
Sarah Taylor,@mrs_sarah_tea,2020-10-01T19:39:19.000Z,"Up to 130 handwritten letters and still no response from 
@BillBlair
 or 
@JustinTrudeau
. 

We are so tired. We were promised exemptions this week and it's Thursday afternoon with nothing. It's a special kind of torture. But we press on. We have to.

#LoveIsNotTourism #TimeToReunite",5,69,223
Haley Marie,@Hey_HaleyMarie,2020-10-01T20:46:24.000Z,"Eveytime I see you here I get teary eyed and angry that you've yet to hear a response! 
@BillBlair
 @JustinTrudeau
 THERE'S ABSOLUTELY NO EXCUSE FOR THIS! You are supposed to work for your people not act like  celebraties who are too good to respond to a cancer patient's letters!",1,5,27
shay olson,@shay4mazz,2020-10-01T21:16:00.000Z,"This. So much This #LoveIsNotTourism #LoveIsEssential  
@BillBlair
 @PattyHajdu
 @JustinTrudeauQuote Tweet
Brian Masse
@BrianMasseMP
 ∑ Oct 1, 2020
Here is the link for my statement today in the House of Commons on family reunification and the Liberal's failures to provide solution, protocols or answers. We have provided solutions, and they have yet to act. #cdnpoli https://brianmasse.ca/news/brian-masse-mp-windsor-west-on-family-reunification-across-the-canada-us-border-during-covid/¶",,6,13
Dr. David Edward-Ooi Poon,@FacesofAdvocacy,2020-10-01T21:16:11.000Z,"Today, NDP 
@BrianMasseMP
 delivered a passionate speech in the HoC demanding action for families separated. We want to thank Brian for holding his colleagues accountable. Now, they need to listen and follow through with exemptions.
#LoveIsNotTourismBrian
Just finished speaking in the HOC on Family Reunification and how to reunite some families separated by the temporary COVID-19 measures at the...
facebook.com",10,90,239
Dr. David Edward-Ooi Poon,@FacesofAdvocacy,2020-10-01T21:25:07.000Z,"úWe can do better by a full process and we have presented proposals to the government, and they have not even responded.ù -
@BrianMasseMP
 

Why hasn't 
@JustinTrudeau
, 
@BillBlair
, 
@marcomendicino
, or 
@PattyHajdu
 responded to us?1:38
837 views",3,56,154
Tim Perry,@tim_f_perry,2020-10-01T20:44:14.000Z,"Governments around the world have recognized their airlines are essential to global economic trade. The CDN government must acknowledge the important role the aviation industry plays so it can continue to support our diverse way of life and standing in the world. 
@JustinTrudeauGovernments around the world have recognized their airlines are essential to global economic trade. The CDN government must acknowledge the important role the aviation industry plays so it can continue to support our diverse way of life and standing in the world. 
@JustinTrudeau",1,6,14
Tim Perry,@tim_f_perry,2020-10-01T20:45:05.000Z,"The aviation industry is struggling for survival! We need support for our airlines so they will be able to serve Canadians at home and abroad. We need to support our airlines and the jobs they support today so they will be there for Canadians tomorrow! 
@JustinTrudeau
 @cafreeland",,6,15
Kenner Hutzol,@HutzolKenner,2020-10-01T21:30:39.000Z,"He has Climate targets because they are in 2030....who is going to hold him to that or even remember who promised what.  A target for year-end is too immediate and can be measured - translation, he can be held accountable. #TrudeauMustGo #TrudeauWorstPM",1,,10
"Wayne Long, M.P.",@MPWayneLong,2020-10-01T18:46:42.000Z,"Today, I rose in the House to call upon GNB to immidately #axe8420 and for our federal government to take unprecedented action to protect and promote access to abortion care and LGBTQ2IA+ healthcare in NB. #ProudlyProChoice #SaveClinic554 #nbpoli 
@ReproJusticeNB
 @SaveClinic554",6,22,63
Doc Taylor,@SpottedJessicat,2020-10-01T22:17:04.000Z,"Thank you for this statement and your continued leadership with MPs across political parties to prevent 
@PattyHajdu
 and 
@JustinTrudeau
 giving New Brunswickers thoughts and prayers in place of ACTION.  Luck and privilege is not a healthcare model!",,5,9
Morgan J. Lanigan,@morganlanigan,2020-10-01T12:55:18.000Z,Great suggestion. I feel the importance and urgency of this issue but it isn't an area of specialty for me so I feel a bit helpless when I'd normally jump in with both feet. I want to see this resolved and avoid having vulnerable NB'ers deal with half-measures and workarounds.Great suggestion. I feel the importance and urgency of this issue but it isn't an area of specialty for me so I feel a bit helpless when I'd normally jump in with both feet. I want to see this resolved and avoid having vulnerable NB'ers deal with half-measures and workarounds.,1,,3
Kay Pear,@KayPear99,2020-10-01T20:55:16.000Z,"We need all hands to phone and write to  
@PattyHajdu
 and 
@JustinTrudeau
 to support request for emergency direct funding for #Clinuc554",,5,4
"Naomi
#Xrudeau (Ensure the T is crossed)",@NaomiWong1984,2020-10-01T22:40:07.000Z,"Well, there is no looming election, so why would 
@JustinTrudeau
 care?Well, there is no looming election, so why would 
@JustinTrudeau
 care?",2,1,26
Gill Powell,@GillPowell4,2020-10-01T21:32:42.000Z,It's interesting how he can choose an unatanible goal as apposed to a completely doable goal isnt it?It's interesting how he can choose an unatanible goal as apposed to a completely doable goal isnt it?,1,1,8
Nickole Dianne,@NickoleDianne,2020-10-01T21:30:37.000Z,"Please go watch the entire video of 
@BrianMasseMP
 speech in the HoC. It was amazing! Thank you for supporting and advocating for us. SAFE reunification for committed couples/adult children can be done 
@marcomendicino
 @BillBlair
 @JustinTrudeau
. #TimeToReunite #LoveIsNotTourismQuote Tweet
Dr. David Edward-Ooi Poon
@FacesofAdvocacy
 ∑ Oct 1, 2020
Today, NDP @BrianMasseMP delivered a passionate speech in the HoC demanding action for families separated. We want to thank Brian for holding his colleagues accountable. Now, they need to listen and follow through with exemptions.
#LoveIsNotTourism
https://facebook.com/564131291/posts/10157241079761292/?d=n¶
Show this thread",,8,27
Boreal Conservation,@Borealconserve,2020-10-01T19:06:50.000Z,"Canada just committed to #30x30--meaning that we need to double our protected areas in the next 10 years. The good news? Indigenous Nations are already leading the way in conserving lands & waters. Learn how from Frank Brown on 
@CBCTheNational
 w/ 
@JustinTrudeau
 #conservationQuote Tweet
CBC News: The National
@CBCTheNational
 ∑ Oct 1, 2020
WATCH: Canada pledges to protect 30% of land, sea by 2030. @CBCTashauna https://cbc.ca/player/play/1798088259917¶",4,47,112
