PostDate,TweetText
2019-12-25, Memory lane I'm 80 year's old healthier as I've ever been just point me 2ward my land and I'll go get it paraphrasing a bit but this is what Caleb told Joshua then went and did it this has always inspired me yes sir
2019-12-25, Fake outrage from the FISA court 
2019-12-25, Donnie lacks leadership qualities.  A real leader would have helped years ago instead of protecting an antiquated system designed to leach resources to the top while 99% of humans suffer Brain dead Donnie thinks tweeting is leading.  He's not a prez he's a pointless golem.
2019-12-25, *impeached president
2019-12-25, Almost all guns used in crimes come from legally purchased methods. Gun owners need to be held accountable for their part in the crime.
2019-12-25, So explain the problem in Chicago where gun runners buy guns illegally using stolen SSNs and fake IDs in other states and ilillegally sell them for twice the legal price.
2019-12-25, @realDonaldTrump  @USAGBarr and @SecPompeo and the @SenateGOP Re all guilty of the second biggest cover up since Watergate. Obstruction and attempted extortion.
2019-12-25, Maybe you're right the problem is nowadays it's near impossible to do something right. Whenever something is proposed from either side it's a terrible radical idea that will ruin our country . If a democrat that seeks change gets elected how much will go through Congress?
2019-12-25, Depends on the makeup of the Congress.
2019-12-25, Yes Pelosi is a mess! No one should have this amount of power bc they could act against our Country which is exactly what she is doing 
2019-12-25, Merrick Garland
2019-12-25, Hi lived under 13 presidents.Regan 2 Trump the best ever.The 80s were great economically as was the music of the 80s see you
2019-12-25, From Abraham Joshua Heschel.
2019-12-25, Merry Christmas to those that celebrate it.BUTDon't let it distract you that @realDonaldTrump and his crooked family stole from a CHILDREN'S CANCER CHARITY! donaldtrump crookedtrump FactCheck  Trump POTUS
2019-12-25, Merry Christmas Mr.President Trump 2020
2019-12-25, Thank you Mr. President!  I hope you and your family are having a beautiful day 
2019-12-25, Tammy is the best!
2019-12-25, In case you missed it my latest (click the graph):Extreme US stock market euphoria to continue?In 2019 global central banks have cut rates 51 times in more than 20 countries. As you can see the central banks are acting like a recession is already herehttps://sebmarketwrap.blogspot.com
2019-12-25, Here's the situation: consumers represent 70% of world's biggest economy: global supply chain shift to US jobs takes time to generate consumers' demand. @realDonaldTrump is hoping he lifted economy enough to kick start GDP.
2019-12-25, Voters passed the gas tax measure with the assurance funds would go for road repairs neglected for decades. Newsom used an executive order to swipe those funds. He's corrupt as Hell.
2019-12-25, Vote NO on every proposition people. It's not hard.
2019-12-25, You live in a country where you can say what you want and everything you say proves you to be a horrible person
2019-12-26, 41% of Germans feel YOU are the most dangerous of 5 global leaders coming in 2nd is Kim. Nice job !
2019-12-26, You can't even help these homeless people in front of the Trump Tower sign.
2019-12-26, Do you support our POTUS? (Please help by retweeting and following before voting!) http://JulianSvendsen.com/MAGASticker http://JulianSvendsen.com/WhyPolls Ads
2019-12-26, And again...
2019-12-26, Isn't that just peachy IMPOTUS. You're the President. Do something DoNothingDonald. Jimmy Carter still SO much better at building walls w/roofs.
2019-12-26, Is IMPOTUS going to trend again today. I hear it drives @realDonaldTrump crazy. Ain't that so @gtconway3d.GIF
2019-12-26, Whatever...
2019-12-26, John McCain passed the reports to the @FBI personally after learning such disturbing details had surfaced about @realDonaldTrump... SteeleDossierIsTrue IMPOTUS CORRUPTIONQuote TweetAlana Mastrangelo@ARmastrangelo · Dec 26 2019IG REPORT: John McCain provided James Comey with five separate reports from Christopher Steele which were related to UNVERIFIED allegations of collusion between Russia and President Trump's 2016 campaign.CORRUPT PUBLIC SERVANT.Show this thread
2019-12-26, California about to vote you out next year my friend. They also carry our national GDP. Just saying 
2019-12-26, Would love to see you all on my never trump page!!
2019-12-26, STFU.
2019-12-26, He's so much more afraid of her than he was 1 year ago during the shutdown.  She owned him them and she will own him again only bigger and better.
2019-12-26, RESIGN IMPOTUS
2019-12-26, She's incompetent.
2019-12-26, 100%. She can't even complete a sentence.
2019-12-26, "The Senate has the sole power under the Constitution to adjudicate an impeachment."
2019-12-26, And you lead the world in the number of lies ignorant tweets The moon is part of Mars level stupidity and criminality. But double chins up I wrote this book for you
2019-12-26, Still a fraud and a loser!
2019-12-26, Lol it's sad that you hate this president more that you love blacks Hispanics or disabled people. Unemployment is the lowest ever recorded in every demographic and still ur so bent on hate.
2019-12-26, It's not a bad thing for investors and corporations but the working Americans aren't gaining anything. The wages are stagnant new full time jobs are the lowest since Trump took office tax cuts hurt citizens and will in 2020 while corporations tax stay the same. Next question.
2019-12-26, Millions of working Americans have 401Ks that are impacted by the stock market.82% of middle income earners received an average tax cut of 1k a year. Personally my wage has grown by 20% since the corporate tax cuts went into effect and I received a bonus at the time.
2019-12-26, Correct. He's also is high on the Masonic Food Chain.
2019-12-26,  Pelosi is refusing to send her articles of impeachment to the Senate unless they meet her partisan demands.She wants to rig the trial against @realDonaldTrump because her phony case will collapse otherwise.That's the only quid pro quo here. Dem hypocrisy is unbelievable.0:38111.6K views
2019-12-26, how does it feel to wake up every day knowing how blessed you are to wake up every day Mr. Second Chance at Life only to lie to the American people over and over again GOP is trying to rig the trial not the @Democrats and the hypocrisy is deep with you and @GOP
2019-12-26, WE R HELPING U TO YOUR SECOND IMPEACHMENT THERE SPACE cadet bone spursPERMANENTLY IMPEACHED AND SOON TO BE KICKED TO THE CURB....U R ONE VILE PREDATORY RACIST TRAITORMAKE LIKE NIXON AND OUT TO CHOPPER<<ADIOS
2019-12-26, @realDonaldTrump this is awesome 
2019-12-26, You already admitted your guilt.
2019-12-26, The anti-Christ yes
2019-12-26, Hey look at @realDonaldTrump's TL. He's STILL talking about @SpeakerPelosi. Trump is scared to death. FatNixon
2019-12-26, Well then MoscowMitch is gone. Nancy is a saint and will go down in history as a true badass. notsorry
2019-12-26, That's insane! Just like the Christmas present I received from my grandson James (anti-vaxxer). He gave me his lab results showing he is NOT immune to chicken pox!  WHAT KIND OF PERSON FLAUNTS THEIR SUSCEPTIBILITY TO CHICKEN POX. YOU ARE HORRIBLE JAMES!
2019-12-26, I should add that I have permanently removed James from my will.
2019-12-26, How is the homeless population growing during the GREATEST ECONOMY EVER?
2019-12-26, Good point
2019-12-26, Critics of the president who play down the importance of ⁦@realDonaldTrump's⁩ judicial appointments make an enormous mistake. For those whose faith is crucial to their lives  Trump judges' make all the difference in the world. Opinion | Evangelicals should thank Trump for protecting their religious libertyThe battles continue. Trump makes all the difference.washingtonpost.com
2019-12-26, The unqualified lazy and arrogant people who are going to be screwing up people's lives forever? I agree they're going to make an important difference that warns people from ever voting Republican ever again.
2019-12-27, Every citizen should despise House Democrats for impeaching a man they know is innocent. They are as corrupt as some senior officials in the FBI and DOJ. Every citizen is justly livid toward House Democrats for lying. It is as bad any local prosecutor leveling a false indictment.
2019-12-27, @realDonaldTrump is so close to exposing all the Obama and Democrat collusion and kickbacks from the Ukrainian aid that they had no choice but to impeach him. That's why they did it so fast to slow him down. I'm still looking for the investigation into joe Biden's quid pro quo
2019-12-27, .@realDonaldTrump impeached and an economic failureQuote TweetUniquely Me Resist FBRFBRParty@PsychicHealerC · Dec 27 2019Fed study finds Trump tariffs backfired http://marketwatch.com/story/fed-study-finds-trump-tariffs-backfired-2019-12-27  SmartNews
2019-12-27, Isn't it amazing the number of leftists who HATE God and the Bible come out to inform you on how you're doing Christianity wrong of you support @realDonaldTrump @realDonaldTrump?.Thanks for your 2 cents but that's about all it's worth to me.
2019-12-27, Wrong!Penny's have value. Leftists (Dems) do not!
2019-12-27, I say ImpeachPelosi! Vote OUT all DemoClowns in 2020 let's have a SuperMajority in Senate and House so that we can truely MAGA!VoteRed2020!
2019-12-27, If there is a Deep State they need to retaliate by leaking dirt on Trump.
2019-12-27, ....anything that adds to the  dirt/legal sh*tshow coming down on @realDonaldTrump is FINE by ME!
2019-12-27, How did the @newyorktimes get video interviews of SEALs testifying against Chief Gallagher? Multiple videos leaked. It could've only come from prosecutors. Totally inappropriate. The @DoD_IG must investigate! @BernardKerik @realDonaldTrump https://nytimes.com/2019/12/27/us/navy-seals-edward-gallagher-video.html  @BernardKerikAnguish and Anger From the Navy SEALs Who Turned In Edward Gallagher (Published 2019)Video interviews and group texts obtained by The Times show men describing their platoon leader in grim terms.nytimes.com
2019-12-27, If it makes Trump look bad and published by the NYT it should be subject to max investigation they are fake news 100%
2019-12-27, The homeless population multiplying in Democrat-run cities is the miserable product of liberal jurisprudence and progressive policies.The solution?Vote out the Democratic Left and make American cities great again!@IngrahamAngle @jasoninthehouse @realDonaldTrump
2019-12-27, To refresh his colleagues nickname for him at the high water mark of  his journalistic integrity  was Distort D'Newsa . That's what his  Conservative friends called him in public in his best day.
2019-12-27, Correct kindly tell them.
2019-12-27, Perhaps they should also know that @WilliamsRuto ain't the President yet and neither is he @realDonaldTrump who will get away with every unpleasant tweet.
2019-12-27, Elizabeth Warren's campaign begging for '$2 or whatever you can' as funds stallWarren campaign pleads for cash as 2020 donations stallWarren's campaign asked voters to consider donating $2 or whatever you can  to help close the fundraising gap.  foxbusiness.com
2019-12-27, OMG isn't there something we can do to save her? Please @realDonaldTrump could you make a donation on behalf of TRUMP 2020? You could win all 50 states if she runs.
2019-12-27, How many of those 176k jobs were taken by desperate people who already had 1 or 2 other jobs Vicky? How many are minimum wage compared to family wage? Let's face facts Vicky trump's economy isn't geared for the working class or middle class.
2019-12-27, I was going to say something similar.I was living just fine on my modest retirement until @realDonaldTrump came along So now I'm one of those 176K employed people who have to supplement their income to continue something resembling their lifestyle before this administration.
2019-12-27, UltimateCashAppFriday .. @realDonaldTrump has TERRIBLE Karma if you ask me here's my cash app $JasonMcFarling Quote TweetCash App@CashApp · Dec 27 2019It's the UltimateCashAppFriday and we're giving away $50000. To enter RT this with your $cashtag. You could win $500.Tag a someone with bad karma for good luck.Must follow @CashApp to qualify. No purc nec. Void where proh. Rules: http://bit.ly/2LIG4SOShow this thread0:035M views
2019-12-27, It's not like you wrote or sponsored these bills. Who did? S.216/Spokane Tribe : Sen. Maria Cantwell [D-WA]; S.256/Native Languages : Sen. Tom Udall [D-NM]; Sec. 2870 recognizing Little Shell Tribe of Chippewa Indians : Sen. Steve Daines [R-MT] & Sen. Jon Tester [D-MT]
2019-12-27, A little lesson for you: he has been impeached. 100%. Forever. He just hasn't been removed. Please try to educate yourself just a tiny bit before making yourself look like a fool desperate for attention.
2019-12-27, A complicated legacy: He voiced racist and homophobic opinions and ultimately lost his platform but also did great work for children with cancer and others in need. Condolences to his wife Deirdre his sons Wyatt and Zachary and the rest of the family.Quote TweetNBC News@NBCNews · Dec 27 2019BREAKING: Radio broadcaster Don Imus has died at age 79 his family says https://nbcnews.to/2EXUKrx
2019-12-27, Hey @realDonaldTrump   take note. This is how to be gracious about someone you disagree with. Well done Andrea.
2019-12-27, Without cheating is the big catch here. I doubt he's capable of doing anything or saying anything without cheating or lying.
2019-12-27, I have to tag @zuzugabrielli - she invented "DIY Dom" just like @realDonaldTrump invented "you're fired"Quote TweetCleo | BLOCKCHAINB*TCH NFT's@CleoConstantine · Dec 27 2019E! True stories: Behind the Dildo: Confessions of a DIY Dom twitter.com/CleoConstantin 
2019-12-27, It's very hard to isolate the truth from that chart. Here I did that for you.
2019-12-27, .@BattyBlogger Isolate the truth ?The truth I stated and your charts confirm is that the stock market has been growing since the @BarackObama administration.There is no lie in that.
2019-12-27, Would Trump have received royalties if the movie had been shown without his cameo? I've been wondering if his anger is due to losing money because he was edited out. After all his core value is greed.
2019-12-27, The producers of the movie had to agree to a cameo in order to film in the hotel which Trump at the time owned.
2019-12-27, Ding ding ding ding ding! Tell the vendor to send me a dollar 19 for finder's fee https://etsy.com/listing/499890246/funny-grammar-mug-funny-grammar-gift?ref=pla_similar_listings_top_ad-1&plkey=4e4e943ab1107fac97e10092ca3dbf01d2344e38%3A499890246&pro=1&frs=1 
2019-12-27, You left off my choice kindergarten
2019-12-27, You know why he put Trump in office? To make public see him for what he really is racist bigot homophobe rapist scam artist traitor to this country and last but not least an insane narcissist man! God wanted world to know what he knew. Trump was impeached because of GOD!
2019-12-27, Yep. Narcissists sow division for reasons & enjoyment.
2019-12-27, It wasn't a RIP OFF for us. And you are wrong about the rest that you posted. You NEED to pay more attention and stop believing the propaganda you are being fed! Seriously!
2019-12-27, That got you a follower. Nicely done.
2019-12-27, Maybe it is a regional thing.  I live in Southern California and there are a number of tribes and reservations here who use the term Indian in their tribal names.
2019-12-27, I'm referring to the term Indian Country.  Not just Indian. In UT they will use Ute Indian Tribe. But NOT Indian Country. He has NO clue.
2019-12-29, Sure buddy sure.
2019-12-29, We should all stand up and soundly reject this wave of antisemitism and violence.Those responsible should pay a heavy price for these cowardly attacks.NYPD investigating 6th anti-Semitic attack in less than 4 days: 'Enough is enough'The fifth night of Hanukkah marks the sixth anti-Semitic attack in New York City this week reports say.foxnews.com
2019-12-29, It all starts with your comrade @realDonaldTrump LeningradLindsay
2019-12-29, America is part of Vladmir's new Soviet Union .
2019-12-29, Trump was willing to give him a chance to be a good guy but he decided to keep going down the road he was on.
2019-12-29, This year President @realDonaldTrump became the first sitting U.S. president to set foot in North Korea.
2019-12-29, Impressed that you own this embarrassment. NK has run circles around the inept Donald and his constituency. They continue to grow their arsenal which now threaten the US and our allies despite the numerous concessions from Donald and the multiple photo ops providing credibility
2019-12-29, Bored ?  Need to pressure someone to work?This is the pile of House-passed bills 90% bipartisan dead on Mitch McConnell's desk in the Senate LegislativeGraveyard
2019-12-29, The president took the call I suppose either at Mar-a-Lago or his golf club on a vacation Sunday. Were there staff listening in on the call in the Sit Room and/or with the president and taking notes? Who? cc @PressSecQuote TweetJulia Davis@JuliaDavisNews · Dec 29 2019The Kremlin about Trump's conversation with Putin:"The two presidents discussed a range of issues of mutual interest..."
2019-12-29, @realDonaldTrump is co conspiring with Putin against the USAAnd you can't tell me otherwise!Trump is a Traitor
2019-12-29, Sounds like you've probably got a good handle on the windmill cancer?
2019-12-29, That's amazing! You have zero copays zero coinsurance zero Rx costs? Everyone should be shouting about the amazing insurance at ups.
2019-12-29, if you own stocks yes. min wage has barely gone up in 40 years. but oh that cost of living!! we are creating the homeless problem.
2019-12-29, Our President is human. He has feelings & doesn't mince words. He has been subjected to extreme acts of hate & political oppression bc he's doing what he promised his voters. Very few could with stand the scrutiny he & his family have endured.
2019-12-29, Oh did he promise to pardon war criminals damage immigrant children kill Kurds antagonize our allies side with our foes ruin national security poison our air and water grift relentlessly lie incessantly? Those are the only promises he's kept.
2019-12-29, It's being stoked by Muslim-loving anti-semitic Democrats.There I fixed it for you.
2019-12-29, Trump wants to finally work on the deficit in final year of his first term by cutting people ages 50-64 who are in terrible health and cannot workand likely not going to get hired by anyone off of Social Security Disabiltynot too smart Donnie boyshame on you!!!
2019-12-29, Funny thing guess the house disagrees with you because they dropped any mention of that in their impeachment just charging with things that aren't even a recognized crime
2019-12-29, You do realize you don't have to commit an actual crime to be impeached right?  It's a political process.  And Trump has indeed committed treasonous acts. The conflicted Lindsey Graham stated that regarding Clinton's impeachment. It's a cleansing of the office as Graham said
2019-12-29, Another packed room waiting for @JoeBiden NHPolitics
2019-12-29, WOW! Stellar crowd! You're gonna beat Trump like a drum! Must be at least 300 people maybe even 350! (Don't worry that your total attendance is smaller than the ladies room waiting line at a @realDonaldTrump rally.)
2019-12-29, Republicans are a huge portion of our population.  How do you propose to get rid of them?  Democrats and Republicans used to work together and pass legislation.  It would probably be a good idea if we learned how to do that again instead of talking about getting rid of people.
2019-12-29, Oh no we definitely need to get rid of trump. We need to vote the GOP out of the majority not out of existence.
2019-12-29, It's going to be biblical and big tech knows that their days are numbered.@TomFitton  at Judicial Watch @JudicialWatch @HawleyMO CongressmanIs there anything we can do????
2019-12-29, I signed it!
2019-12-29, AMEN!!!!
2019-12-29, Sure it is bits called liberty which far superior than fascism that categorizes and convicts people before they've done anything. Why don't you worry about criminals rather than me and my guns...you're a rube.
2019-12-29, NOW: While @realDonaldTrump  is busy elsewhere The Kremlin has released a transcript of a phone call between Trump and Putin. Today is one for history: Russia is supplying news to the U.S. through its official filter before our own president.
2019-12-29, What information sharing is going on with INTEL .. if Russia's so great why do they need American INTEL to stop terrorist attacks in Russia?
2019-12-29, Watch! SCPOTUS @realdonaldtrump & @SecPompeo are going to take us into war. Did anyone watch Pompeo on @CNN? Did you see the General's face? The bags under his eyes? We can't trust SecDef @EsperDoD to tell us the truth. He's a TrumpSycophant. Michael @BeschlossDC was right!
2019-12-29, With respect antiSemitism is used by some @Democrats for political expediency. Why would we have a Jewhater @lsarsour as surrogate for @BernieSanders? Why would you not call it out when @RashidaTlaib @IlhanMN sow seeds of it guised in ME politics? @SpeakerPelosi Corbynization
2019-12-29, I often wonder what caused Lindsey Graham to do a 180 in regards to supporting Trump.
2019-12-29, Also note how much a weasel LeningradLindsey is. He is frequently yelling about those who attack Trump - but reads their words VERBATIM onto TV cameras. This way in future Graham can cut a clip where HE sounds like he is viciously attacking Trump.He isn't a rat. He's a weasel
2019-12-29, That's all you Democrats do is project! Everything you claim Trump is doing is what you hypocrites actually do! 
2019-12-29, I had lunch with a few Liberal Jews today.Real long time liberals. Guess what!They're supporting Trump in 2020.Forget about what the mainstream media tells you; President @realDonaldTrump has won the hearts and minds of the Jewish People.
2019-12-29, Stephen Miller was born Jewish but is a self-hating capo traitor who had spent his whole life denying his Jewishness and sucking up to white supremacists trying to be one of them.  Pathetic.
2019-12-29, .MyDearAngelSis @JanetTxBlessed I_Know_Trump_Agree_with_me...MilitaryFamilyHaveUnberable...MentalStressOfWorryTheirLovedOneI_Admire_Trump_Because...He_Truly_CAREMentalStressCanBeVeryHard...ForSomeoneToDealWith...Everytime_A_MilitaryReunion...MakeMeCry!
2019-12-30, Release your tax returns!
2019-12-30, Hey @realDonaldTrump maybe your New Year's resolution should be to stop adding to the stigma of mental illness and not use terms in your tweets like crazy  or lost his mind . The 44 million of us who suffer sure would appreciate it. 
2019-12-30, Were you speaking of Patsy Cline here?@ScottAdamsSays @MarkYoungTruth That's Crazy to me!!!
2019-12-30, @realDonaldTrump Rep. Gaetz you did an excellent job on Hannity today  you should do tv show You never missed a beat definitely see a future helping the country on the radio and you have the looks for tv so Keep up the great work saving our country for these left wing radicals.
2019-12-30, I would agree. Matt did a great job at the democratic circus. The one question he asked all @RepAdamSchiff preprogrammed witnesses. Do you see or hear anything illegal worthy of impeachment. A resounding confused NO from everyone.
2019-12-30, ImpeachedDonaldTrump IMPOTUS IMPOTUS45 CorruptGOP LiarInChief Resisters UnfitToBePresident Resistance ArticlesOfImpeachment  I can't wait for new articles to be added. You're gonna make history 3x2.
2019-12-30, .@realDonaldTrump watch @HonnoldSamuel break down in Spanish the interview of @sebastianpinera via @TheTrueChannel1 in our @TacoPolitics show  "He is the father of the of the conservative revolution"2:19274 views
2019-12-30, I have to admit you are entertaining - mentally unbalanced but entertaining!
2019-12-30, Another bribe. Another quid pro quo. You vote to acquit me in the Senate trial and I will give you an endorsement & @GOP money for your campaign.Everything with Trump is a scam a con & illegal. @realdonaldtrumpPresident Trump announces his support of Senator CollinsTrump announced his support in a reply to Graham's post.wmtw.com
2019-12-30, This exactly what Donald Trump does bribes ppl with money or job offers
2019-12-30, IMPOTUS Your name will forever be joined with the word Impeachment
2019-12-30, Where is all this kumbaya when innocent unarmed children are being gunned down by police and white terrorists?
2019-12-30, C'mon Charlie they can ignore and will ignore Which is awesome for us!The media keeps doing this and it will only keep the deranged on their side normal ppl will walk away 
2019-12-30, Do it! While you're at it release the transcripts of @JoeBiden talking with Ukraine concerning his son Hunter Biden.
2019-12-30, There's an actual video out there with Quid Quo Pro Joe bragging about holding aid from Ukraine if the prosecutor who was investigating his wasn't fired!  It came right out of the horses mouth
2019-12-30, Really? REALLY?  You say that after the minority was not allowed to call witnesses?  The President was not allowed a rebuttal?  This was a another Democrat coup attempt!
2019-12-30, An inquiry is an investigation. For comparison how many times have you seen a police investigation in which the person being investigated was invited to question witnesses? That is saved for the trial which we haven't had yet. Don't you realize that?
2019-12-30, I have NO faith in Collins. None. She's terribly weak and she's cagey.She acts sincere - DO NOT TRUST HER
2019-12-30, But Cruz won't be one of them he has been compromised.
2019-12-30, The way trump talked about his Wife and Father you would think Cruz would be one of themno one in America History will ever forget how trump talk about Ted Cruz wife then Cruz let The Party tell him to Kiss trump A.. after it happened it's Sad
2019-12-30, Yes. @therealroseanne one of the few I would trust. She lost everything standing up to the filthy pig liberals. I also trust @realDonaldTrump. I follow @CharlieDaniels and trust him as well.
2019-12-30, I am so glad the president tweets because you get to hear the truth and not with the MSM says. They spew out their lies continually I've listened they're terrible evil!
2019-12-30, That's total bs.  You can't trust trump with telling the truth. Hes been documented lying over 15000 times.  MSM does get it wrong sometimes but they usually admit it.  Trump never admitted he did wrong.
2019-12-30, I can't believe they want the history books to pick them apart with the fact that they protected the most corrupt president in our history. They will be associated with Benedict Arnold and Jefferson Davis who was a traitor by the way
2019-12-30, The real call transcript was not released. The WH confirmed it's on a secret server. This fact has been common knowledge for months. Do you really not know it?
2019-12-30, Oh good Lord the speech police strike again.  You know you're crazy right? Seriously girl you've lost your mind. Petty petty petty.
2019-12-30, Governor Northam should have been removed when his racist side was exposed. He should have been removed when he approved of infanticide! Now he want to send the Police to remove your guns. Vote him out!!
2019-12-30, Remarkable that we know @realDonaldTrump spoke with Putin yesterday only because the KREMLIN read out the call.
2019-12-30, Remarkable he held a meeting with Putin with no officials in the room.
2019-12-30, That is some imagination you got there Charlie... take a look at the polls again... Even Trumps favorite Rasmussen has him at 46 approval
2019-12-30, You are wrong the 50% poll was taken yesterday. They polled Donald Jr and Melania and I can confirm he stands at 50% approval rating.
2019-12-30, Trump's base will vote for him regardless of what unethical BS he pulls. However getting these events out in the open can only help the cause of truth which is what any real patriot wants. America wants to hear from the witnesses Trump refused to allow to testify!
2019-12-30, Nail in the coffin.
2019-12-30, On 4.26.18 At 2:20 mark Comey tells Bret Barr he didn't know WHO funded Steele Dossier? That's a LIE. He was briefed in 10.12 2016 per IG Report that the DNC Paid for Dossier. https://youtube.com/watch?v=0z23_WgxC6s  @Comey @realDonaldTrump
2019-12-30, Thank you! That was a point I have but was going To find the source where comey said it!
2019-12-30, None.
2019-12-30, LOVE my TRUMPY bear 
2019-02-01, @KathyKLTran Sick Evil Infantcide @POTUS @realDonaldTrump Kathy Tran Presents Virginia Third Trimester Abortion Bill in Committee https://youtu.be/OMFzZ5I30dg via @YouTube
2019-02-01, House Democrats' border barrier/wall offer is PATHETIC. I hoped that Democrats would make good faith effort to strike a deal on border barrier/wall DACA and TPS. Unfortunately it seems they hate @realDonaldTrump more than they want to solve problems.
2019-02-01, I'm almost to the point where I hate you more than @realDonaldTrump
2019-02-01, If the GOP wants to support racist politicians like @SteveKingIA and @realDonaldTrump then that is their prerogative. But that is not who we are or who the Democratic party is which is why I am calling for @RalphNortham to resign and for @FairfaxJustin to take his place.
2019-02-01,  The party told you to reject the evidence of your eyes and ears. It was their final most essential command.  1984 Orwellian MAGA Resist
2019-02-01, MAGA moron @realDonaldTrump and stupid GOP make world's worst deal in WI. Foxconn laughs all the way to the bank. @realDonaldTrump is China's little dancing boy...sad! ImpeachTrump TraitorTrumpQuote Tweetjtherrschaft@jtherrschaft   Feb 1 2019https://washingtonpost.com/amphtml/business/foxconn-says-it-shifts-wisconsin-plan-after-trump-intervenes/2019/02/01/55a5eee4-264d-11e9-b5b4-1d18dfb7b084_story.html WI con job by TraitorTrump ImpeachTrump satantrump
2019-02-01, You have attacked the black community nonstop. You called black NFL players standing up for themselves  sons of bitches.  You routinely attack the intelligence of highly successful black people. These words couldn't ring more hollow.
2019-02-01, I keep missing the racism partGIF
2019-01-31, @realDonaldTrump @PressSec @seanhannity Stop IllegalImmigration require all employers to use E-verify! Jobs IllegalAlienInvasion Caravan @HorseShort @cactusflower81 @CoyHamp @jackassdad2 @PushBackNow @papacass84 @Julie34479 @pjpaton @ObozoLies @couch_maria @Jahbalon
2019-02-01, BeBestRacist  OrangeLiesMatter"October 1973: Donald Trump and his father Fred Trump are accused by the Department of Justice of refusing to rent apartments to African Americans. The case was settled two years later. The Trumps did not admit guilt..."https://indyweek.com/news/history-donald-trump-s-racism-abridged/ 
2019-02-01, Winning for trump means more money & power for him & his crime family.  Winning means less democracy. The blind MAGAmob are too stupid to realize he is using them not winning for them. Enemies are UN The Media FBI USA businesses Science environment free trade The people.
2019-02-01, No it isn't hating Trump that is keeping them from supporting the wall. It is that the Democrats unlike you have the guts to stand up to someone who is not competent and makes poor decisions!
2019-02-01, Amazing how the media missed this when he was running for governorEXPOSED: Blackface Klansman photos found on Gov Ralph Northam's yearbook page!Someone isn't happy with Gov. Ralph Northam. It's just being reported that Virginia Governor Ralph Northam's 1984 yearbook page has photos of a Klansman standing beside a man in blackface! It's in therightscoop.com
2019-02-01, They would have if MSM had any integrity left...and probably would have if he supported @realDonaldTrump
2019-02-01, Best President Ever
2019-02-01, Said no thinking person ever 
2019-02-01, His purposeful cruelty is unforgivable. I wonder was he challenged? Of course not. He slips and slides like a hagfish.
2019-02-01, .@realdonaldtrump: holding dozens of meetings to find a border security compromise"Conference committee:" 1 meeting in 7 days with 0 additional meetings currently scheduledAnd people wonder why POTUS is being forced toward executive action. Why isn't conference working 24/7?
2019-02-01, If only the GOP could've found time in 2017/18 to ok legislation for a wall.But stalling was the strategy.Small rural towns pay the price as drugs driven through ports of entry land in the hands of our kids (and many die) while u smirk play politics & toy w their future.
2019-02-01, .@RalphNortham should resign for what he did 35 years ago ... provided all of the @GOP office holders who more recently did offensive things and then acted upon them go first!  @realDonaldTrump @senatemajldr @SteveKingIAQuote TweetNBC Politics@NBCPolitics   Feb 1 2019In the statement Gov. Northam gives no indication that he will resign over the photo and does not clarify if he is the person seen in blackface vs. the person seen in the KKK costume or provide other context for the circumstances of the photo.Show this thread
2019-02-01, @GovernorVA Ditto. I regret to inform you @TheDemocrats will not accept your resignation. Those that seek redemption & forgiveness have to allowed to find it esp through public service. @GOP has propped up @POTUS @SteveKingIA and others that dont own their conduct. @OfficialCBC
2019-02-01, Will we find out his blood type is Ragu?
2019-02-01, While @realDonaldTrump brags about his "nuclear button" his admin keeps increasing the risk of nuclear war. The White House wants billions to upgrade nukes the national security advisor hates arms control treaties & we just began withdrawing from one.U.S. Suspends Nuclear Arms Control Treaty With Russia (Published 2019)Secretary of State Mike Pompeo acknowledged a risk of a new arms race after the suspension of a 1987 treaty banning the deployment of intermediate-range missiles.nytimes.com
2019-02-01, pretty sure tRump and Putin agreed on this long ago because they both want to build more nukes (and probably have financial reasons. )
2019-02-01, You couldn't write this if it meant staying out of prison. You are the very antithesis of the spirit of BlackHistoryMonth  . In fact for centuries to come you will be held up as the Birther Racist who tried to destroy the most celebrated Black American in history: @BarackObama!
2019-02-01, Saying JOBS three times makes Steve Jobs appear? Cool.
2019-02-01, Stop pretending to care about the babies... and stay on topic...
2019-02-01, Late term abortions are only done in cases of dire health consequences or non viable fetus. No one chooses to abort a viable fetus at 8-9 months. Get the facts and stop believing the bull.
2019-02-01, I look forward to the rebuttal and fact checking.
2019-02-01, Wow! That's amazing! All those part-time no-healthcare low-pay "opportunities" while corporations get to pay less/no tax.
2019-02-01, I must say if Trump actually wins in 2020 we will no longer be a republic..... or should I say we will no longer deserve to be a republic....
2019-02-01, Total BS from @realDonaldTrump.Trump said hundreds of times that Mexico would pay for the wall. End of discussion. @POTUS @WhiteHouse @PressSec
2019-02-01, I don't remember her absence...just the disrespect of Dems. Not looking forward to Nancy Pelosi sitting behind him. She could try to distract with facial features. They're all so disrespectful...
2019-02-01, Dems kill off their ownWhy should a mistake 30 years ago deprive us of good leaders?if Democratic leaders must be perfect for their entire lives we'll have no leaders
2019-02-01, It's going to be solid entertainment watching the 45 + democrats trying to get a platform for president. My suggestion is they may be better off putting their 45 partial brains together 2 make 1 solid candidate that will still b beaten by @realDonaldTrump Booker2020 Kamala2020
2019-02-01, Are you sure this is the graph you meant to post?Because I see a clear upward trend.
